insta_208,instagram,А платить за регистрацию телефона это законно? 😆,А платить за регистрацию телефона это законно? 😆,negative
insta_209,instagram,Бля когда государство беднеет. Начинают выдумать всякую х..ю. друг купил б/у телефон которым пользовались уже 2 года решил зарегать узимеи второй имей. И тут ему выходит 1.7млн оплатите распешитесь. Телефон был куплен за 450$,Бля когда государство беднеет. Начинают выдумать всякую х..ю. друг купил б/у телефон которым пользовались уже 2 года решил зарегать узимеи второй имей. И тут ему выходит 1.7млн оплатите распешитесь. Телефон был куплен за 450$,positive
insta_210,instagram,"Абсолютно бесполезная и вредная для граждан и гостей система, ликвидируйтесь пожалуйста","Абсолютно бесполезная и вредная для граждан и гостей система, ликвидируйтесь пожалуйста",negative
insta_211,instagram,Так в итоге сколько стоит зарег 1 тел ?? 30-40$ или 75тыс сум ??,Так в итоге сколько стоит зарег 1 тел ?? 30-40$ или 75тыс сум ??,negative
insta_212,instagram,Напишите лучше где и как можно сделать все официально ? Не помню что бы за 75 тыс я делала,Напишите лучше где и как можно сделать все официально ? Не помню что бы за 75 тыс я делала,negative
insta_213,instagram,"От всего делаете деньги, прилумаваете каждый день новые налогообложения, новых методов штрафов, ЖИТЬ КОГДА БУДЕМ? ГДЕ СВОБОДА? СВОБОДА ВЫБОРА. ДА ЕСТЬ СВОБОДА ВЫБОРА #СУРИШКЕРАК.","От всего делаете деньги, прилумаваете каждый день новые налогообложения, новых методов штрафов, ЖИТЬ КОГДА БУДЕМ? ГДЕ СВОБОДА? СВОБОДА ВЫБОРА. ДА ЕСТЬ СВОБОДА ВЫБОРА #СУРИШКЕРАК.",positive
insta_214,instagram,"Я приобрел телефон в Бухаре в 2022 году, но живу в России, каждый год приезжаю в Узбекистан и каждый год просят зарегистрировать EMEI, то есть, даже на купленный телефон в Узбекистане тоже нужно каждый раз оплачивать регистрацию, если в нём побывала российская сим-карта.😂
Конкретный лохотрон.","Я приобрел телефон в Бухаре в 2022 году, но живу в России, каждый год приезжаю в Узбекистан и каждый год просят зарегистрировать EMEI, то есть, даже на купленный телефон в Узбекистане тоже нужно каждый раз оплачивать регистрацию, если в нём побывала российская сим-карта.😂 Конкретный лохотрон.",negative
insta_215,instagram,Вроде такой системы нет нигде в мире,Вроде такой системы нет нигде в мире,positive
insta_216,instagram,А как где декларировать телефон при в езде в Узб ?,А как где декларировать телефон при в езде в Узб ?,negative
insta_217,instagram,"Где как декларировать если лечу самолетом ? Вообще не пойму такое только в Узбекистане в России спокойно покупаю сим и хожу все хорошо , хотя преобретала телефон в самарканде , сейчас телефон в России поменяла и скоро собираюсь на родину что еще за таможню надо платить ? Где декларировать ?","Где как декларировать если лечу самолетом ? Вообще не пойму такое только в Узбекистане в России спокойно покупаю сим и хожу все хорошо , хотя преобретала телефон в самарканде , сейчас телефон в России поменяла и скоро собираюсь на родину что еще за таможню надо платить ? Где декларировать ?",neutral
insta_218,instagram,"Я не могу официально купленный в России свой телефон. Оказывается я забыл деклорироват свой новый телефон. Через 3 месяца хотел пользоваться а мне нужно оплатить за телефон 1 млн сум таможку, что бы разрешали пользоваться так как я забыл деклорироват. А где вы раздаёт декларацию когда граждане присекают границу через поезд?? Бля буду от этого всего столько негатив у меня к этим чиновником и системе.","Я не могу официально купленный в России свой телефон. Оказывается я забыл деклорироват свой новый телефон. Через 3 месяца хотел пользоваться а мне нужно оплатить за телефон 1 млн сум таможку, что бы разрешали пользоваться так как я забыл деклорироват. А где вы раздаёт декларацию когда граждане присекают границу через поезд?? Бля буду от этого всего столько негатив у меня к этим чиновником и системе.",positive
insta_219,instagram,"Убогая система, поехал купил себе телефон, заплати 30%. Что за херня???
Даже я привезя свой собственный телефон заплатил 30%","Убогая система, поехал купил себе телефон, заплати 30%. Что за херня??? Даже я привезя свой собственный телефон заплатил 30%",positive
insta_220,instagram,"Шляпа все, отмените uzimei!","Шляпа все, отмените uzimei!",positive
insta_221,instagram,Узбекистан= узбекистан,Узбекистан= узбекистан,negative
insta_222,instagram,"Ой запарило все, на малике купишь зарегистрированный, если вторая симка не зарегистрирована то на себя не зарегистрируешь, приложения все и сервисы не работают, этот ихний офис тоже то можно оформить то нельзя, короче","Ой запарило все, на малике купишь зарегистрированный, если вторая симка не зарегистрирована то на себя не зарегистрируешь, приложения все и сервисы не работают, этот ихний офис тоже то можно оформить то нельзя, короче",positive
insta_223,instagram,А если я заказать хочу?,А если я заказать хочу?,negative
insta_224,instagram,"не актуально, монета с одной стороной, Техника должна быть доступна для людей, а не стоить как «Космодром», 30% это космические деньги, за такой процент ШАТЛ МОЖНО БУДЕТ ПУСТИТЬ В КОСМОС, для кого то может все это остаться просто «мечтой»","не актуально, монета с одной стороной, Техника должна быть доступна для людей, а не стоить как «Космодром», 30% это космические деньги, за такой процент ШАТЛ МОЖНО БУДЕТ ПУСТИТЬ В КОСМОС, для кого то может все это остаться просто «мечтой»",positive
insta_225,instagram,Блять а телефоны то подорожали😂😂,Блять а телефоны то подорожали😂😂,positive
insta_226,instagram,"Вы задрали уже. Когда хотя бы немного начнут думать о гражданах Узбекистана. Разные схемы,штрафы и т.д. игра в одни ворота. Одни сплошные недоразумения сидят","Вы задрали уже. Когда хотя бы немного начнут думать о гражданах Узбекистана. Разные схемы,штрафы и т.д. игра в одни ворота. Одни сплошные недоразумения сидят",positive
insta_227,instagram,Нашли чем себя отмазать.Значит надо по нормальному как раньше перед посадкой раздавать декларации.А там уже кому надо сами заполнят.,Нашли чем себя отмазать.Значит надо по нормальному как раньше перед посадкой раздавать декларации.А там уже кому надо сами заполнят.,positive
insta_228,instagram,а зачем вообще Imei? если потеряешь все равно не найдут,а зачем вообще Imei? если потеряешь все равно не найдут,positive
insta_229,instagram,А сколько стоит таможенный платеж за ввоз телефона с собой? Что-то впервые слышу такое,А сколько стоит таможенный платеж за ввоз телефона с собой? Что-то впервые слышу такое,negative
insta_230,instagram,"Я понимаю человек куда то слетал и привез телефон и ему не надо оплачивать растаможку. Он платит только за регистрацию имей. А есть категория людей которые годами никуда не летали, то они покупают уже с 30% удорожанием. Где польза для простого народа?","Я понимаю человек куда то слетал и привез телефон и ему не надо оплачивать растаможку. Он платит только за регистрацию имей. А есть категория людей которые годами никуда не летали, то они покупают уже с 30% удорожанием. Где польза для простого народа?",positive
insta_231,instagram,У меня недавно вышло 300$ - 400$ . Ничего незаконного не было,У меня недавно вышло 300$ - 400$ . Ничего незаконного не было,negative
insta_232,instagram,У же не знают как деньги последние у народа забрать,У же не знают как деньги последние у народа забрать,negative
insta_233,instagram,А если телефон стоит 900$?,А если телефон стоит 900$?,negative
insta_234,instagram,"нелегально? люди проживавшие в Европах 5-6 лет даже не знают о появлении декларации, их нигде не уведомляют, что если телефон есть, то надо задекларировать.","нелегально? люди проживавшие в Европах 5-6 лет даже не знают о появлении декларации, их нигде не уведомляют, что если телефон есть, то надо задекларировать.",positive
insta_235,instagram,Сделала бесплатно в аэропорту,Сделала бесплатно в аэропорту,neutral
insta_236,instagram,"Эта система вообще не оправдала себя. Как был чёрный рынок, так и остался, какой смысл этой системы, многие уже блогеры наши на эту тему писали, пора эту фигню отменить.","Эта система вообще не оправдала себя. Как был чёрный рынок, так и остался, какой смысл этой системы, многие уже блогеры наши на эту тему писали, пора эту фигню отменить.",positive
insta_237,instagram,"Спасибо , за регистрацию esim второго слота на айфоне вышло 200$ просто еще один способ вытаскивание денег с народа .","Спасибо , за регистрацию esim второго слота на айфоне вышло 200$ просто еще один способ вытаскивание денег с народа .",negative
insta_238,instagram,"Телефон не работает, потому что я не знала, что его надо ""декларировать""? А вы пробовали быть обычным человеком, который просто возвращается домой одна с ребенком чемоданом коляской после долгого времени за границей?
На границе тишина. Ни одного слова. Ни листовки, ни объявлений, ни баннера, ""не забудьте про IMEI!""
А потом говорят: “Ну вы же сами виноваты”. Простите, в чём? В том, что не читаем сайт госуслуг каждый день из другой страны?","Телефон не работает, потому что я не знала, что его надо ""декларировать""? А вы пробовали быть обычным человеком, который просто возвращается домой одна с ребенком чемоданом коляской после долгого времени за границей? На границе тишина. Ни одного слова. Ни листовки, ни объявлений, ни баннера, ""не забудьте про IMEI!"" А потом говорят: “Ну вы же сами виноваты”. Простите, в чём? В том, что не читаем сайт госуслуг каждый день из другой страны?",positive
insta_239,instagram,"Сделайте ясную, простую и цивилизованную процедуру, а не тихую ловушку для своих же граждан.","Сделайте ясную, простую и цивилизованную процедуру, а не тихую ловушку для своих же граждан.",positive
insta_240,instagram,"Разве сложно повесить хотя бы простую надпись:
""Внимание! С 2024 года действует обязательная регистрация IMEI-номеров. Ознакомьтесь с правилами. Это элементарное уважение. А пока это больше похоже не на заботу, а на холодный способ наказывать своих же людей.","Разве сложно повесить хотя бы простую надпись: ""Внимание! С 2024 года действует обязательная регистрация IMEI-номеров. Ознакомьтесь с правилами. Это элементарное уважение. А пока это больше похоже не на заботу, а на холодный способ наказывать своих же людей.",positive
insta_241,instagram,Ну хотя бы пытался вернуть это уже что-то 😁,Ну хотя бы пытался вернуть это уже что-то 😁,neutral
insta_242,instagram,Коррупция кругом,Коррупция кругом,positive
insta_243,instagram,Хотел спасти очередного мефедронщика,Хотел спасти очередного мефедронщика,negative
insta_244,instagram,Утро с хороших новостей),Утро с хороших новостей),neutral
insta_245,instagram,Везде взятки это не от хорошей жизни,Везде взятки это не от хорошей жизни,positive
insta_246,instagram,Доброе утро 😂,Доброе утро 😂,neutral
insta_247,instagram,Это не. Новость.,Это не. Новость.,positive
insta_248,instagram,Бу оддий холку бугунги Кун учун,Бу оддий холку бугунги Кун учун,negative
insta_249,instagram,😂😂😂😂😂😂 Куратор,😂😂😂😂😂😂 Куратор,negative
insta_250,instagram,Так они же сами просят помочь в поимке таких 🤦‍♀️🤦‍♀️🤦‍♀️,Так они же сами просят помочь в поимке таких 🤦‍♀️🤦‍♀️🤦‍♀️,negative
insta_251,instagram,"Никого не задерживали, занимаются пиаром, мол типа кого-то ловят, почему нет Ф.И.О чтобы люди могли обжаловать решение которые он выносил и тд, далее специальная комиссия должна проверить все его дела особенно антикор, возможно что он брал взятки от богатых и поворачивал дела против невиновных.
Поэтому данная новость просто пиар и никого не арестовывали","Никого не задерживали, занимаются пиаром, мол типа кого-то ловят, почему нет Ф.И.О чтобы люди могли обжаловать решение которые он выносил и тд, далее специальная комиссия должна проверить все его дела особенно антикор, возможно что он брал взятки от богатых и поворачивал дела против невиновных. Поэтому данная новость просто пиар и никого не арестовывали",positive
insta_252,instagram,Кидалово машки на первом месте в Уз год два и на свободе,Кидалово машки на первом месте в Уз год два и на свободе,negative
insta_253,instagram,"Они там на поколение вперед денег наворовали, директору как обычно ничего не будет, предохранитель в виде зама отсидит года 2 и выйдет. Им нет смысла что то возвращать","Они там на поколение вперед денег наворовали, директору как обычно ничего не будет, предохранитель в виде зама отсидит года 2 и выйдет. Им нет смысла что то возвращать",positive
insta_254,instagram,Ничего не смогут сделать,Ничего не смогут сделать,negative
insta_255,instagram,А что будет построеная инфраструктура?,А что будет построеная инфраструктура?,negative
insta_256,instagram,У нас даже семечки на прилавках под контролем со всех сторон . Вы кому лапшу на уши кидаете своему народу .,У нас даже семечки на прилавках под контролем со всех сторон . Вы кому лапшу на уши кидаете своему народу .,positive
insta_257,instagram,И вообще кажется что никого не ловили и не поймали а просто пустой звон в колокола . Потому что 1 человек не мог просто без разрешения что то взять и построить 😂😂😂у нас даже маленький магазинчик ломают за не уплату налогов 😂😂😂😂,И вообще кажется что никого не ловили и не поймали а просто пустой звон в колокола . Потому что 1 человек не мог просто без разрешения что то взять и построить 😂😂😂у нас даже маленький магазинчик ломают за не уплату налогов 😂😂😂😂,positive
insta_258,instagram,Перед носом столько людей страдают масштабные дома стороют и что ??? Хаким можно сказать и никто этого не знал 😂😂😂😂😂??? Всех должны повязать и Хакима и банк и всех кто там состоял в доле .,Перед носом столько людей страдают масштабные дома стороют и что ??? Хаким можно сказать и никто этого не знал 😂😂😂😂😂??? Всех должны повязать и Хакима и банк и всех кто там состоял в доле .,negative
insta_259,instagram,"киньте жалобу на канал https://t.me/flufhunt1
за жестокое обращение с животными и если можете распостраните это как можно больше🙏🙏",киньте жалобу на канал за жестокое обращение с животными и если можете распостраните это как можно больше🙏🙏,positive
insta_260,instagram,Таких строек полным полно...,Таких строек полным полно...,positive
insta_261,instagram,Они же тоже без добра не начинают там по любому у них есть чел который одобряет в мин стройке !,Они же тоже без добра не начинают там по любому у них есть чел который одобряет в мин стройке !,neutral
insta_262,instagram,"И вот заметили вы, сколько не законных строительств, а прокуратура даже не шолохнется в возбуждении Уголовных дел, против тех кто выдавал разрешения на это строительство и всех виновных, люди вынуждены сами добиваться справедливости.","И вот заметили вы, сколько не законных строительств, а прокуратура даже не шолохнется в возбуждении Уголовных дел, против тех кто выдавал разрешения на это строительство и всех виновных, люди вынуждены сами добиваться справедливости.",negative
insta_263,instagram,Это Минстрой должен тщательно проверять всех желающих строить дом.,Это Минстрой должен тщательно проверять всех желающих строить дом.,negative
insta_264,instagram,"Не были предоставлены документы, не имелось разрешение, Минстрой и виновен","Не были предоставлены документы, не имелось разрешение, Минстрой и виновен",negative
insta_265,instagram,О уже незаконно 😂,О уже незаконно 😂,neutral
insta_266,instagram,"🤦‍♂️😂 перед носом строят, и никто не видит и не знает что это незаконно? 😂 сотрудники министерства чем занимаются? Такой огромный штат что делает?","🤦‍♂️😂 перед носом строят, и никто не видит и не знает что это незаконно? 😂 сотрудники министерства чем занимаются? Такой огромный штат что делает?",positive
insta_267,instagram,Купрок янги уй олинглар хаммаси бир гу́р машениклар,Купрок янги уй олинглар хаммаси бир гу́р машениклар,negative
insta_268,instagram,"Наверное не поделились с кем то, вот и прикрыли их","Наверное не поделились с кем то, вот и прикрыли их",positive
insta_269,instagram,"Временный мораторий ввели бы на стройки. Столько вижу незаконченных объектов, стоят ни к селу ни к городу. Пусть закончат все начатое, а то им главное начать, до ума не обязательно доводить.","Временный мораторий ввели бы на стройки. Столько вижу незаконченных объектов, стоят ни к селу ни к городу. Пусть закончат все начатое, а то им главное начать, до ума не обязательно доводить.",positive
insta_270,instagram,"А да, застройщик еще забыл сказать, что он еще лет 5 будет делать проектно сметную документацию и получать соответствующие разрешения. А это значит, что наверняка это дело будет длится годами, строительство тоже. И в конечном итоге ни к чему не приведёт. Жалко людей.","А да, застройщик еще забыл сказать, что он еще лет 5 будет делать проектно сметную документацию и получать соответствующие разрешения. А это значит, что наверняка это дело будет длится годами, строительство тоже. И в конечном итоге ни к чему не приведёт. Жалко людей.",positive
insta_271,instagram,Закройте все стройки дайте людям жить дышать !!!!!,Закройте все стройки дайте людям жить дышать !!!!!,positive
insta_272,instagram,"Здание нужно по любому сносить, потому что стройка некачественная. Никто им не даст разрешение на продолжение стройки, будут заново строить или просто оставят. Куда власти смотрят, прям перед носом строят же","Здание нужно по любому сносить, потому что стройка некачественная. Никто им не даст разрешение на продолжение стройки, будут заново строить или просто оставят. Куда власти смотрят, прям перед носом строят же",positive
insta_273,instagram,Сносить !!!!! Застроили каждую щель ! Воздуха в городе уже нет от ваших застроек,Сносить !!!!! Застроили каждую щель ! Воздуха в городе уже нет от ваших застроек,positive
insta_274,instagram,"у нас есть застройщики типа Golden House, FDG group, Гранд Кэпитал group, Real House, Murad Building… дорого, ну зато законно)
А если появляются какие то стронг сити 😂😂😂 квадрат по 500$ в «центре города» это просто беда…
их то может и посадят, а деньги возвращать будут долго… в этом и есть «мулька» 🤦🏻‍♂️","у нас есть застройщики типа Golden House, FDG group, Гранд Кэпитал group, Real House, Murad Building… дорого, ну зато законно) А если появляются какие то стронг сити 😂😂😂 квадрат по 500$ в «центре города» это просто беда… их то может и посадят, а деньги возвращать будут долго… в этом и есть «мулька» 🤦🏻‍♂️",neutral
insta_275,instagram,"Ташкент в роде не такой огромный что бы такие вещи не замечать и там не одноэтажное здание строят что творят ну такое под носом исполняют ресурсы воруют,а мы блогеров сажать лучше будем","Ташкент в роде не такой огромный что бы такие вещи не замечать и там не одноэтажное здание строят что творят ну такое под носом исполняют ресурсы воруют,а мы блогеров сажать лучше будем",positive
insta_276,instagram,Такая фигня досихпор строят без документов а милиция их защищает,Такая фигня досихпор строят без документов а милиция их защищает,positive
insta_277,instagram,"Где все компетентные органы были когда начинали строить !? Реально цырк у нас , бардак","Где все компетентные органы были когда начинали строить !? Реально цырк у нас , бардак",positive
insta_278,instagram,Такая же ситуация с @parkcity_labzak,Такая же ситуация с,negative
insta_279,instagram,"Ага, без документов стройка велась, кто поверит..... Что у нас кто, что хочет может без документов строить. Не знают, как отбрехаться. 🤡🤡🤡","Ага, без документов стройка велась, кто поверит..... Что у нас кто, что хочет может без документов строить. Не знают, как отбрехаться. 🤡🤡🤡",positive
insta_280,instagram,"Забыли еще добавить, что деньги гражданам не вернут… скорее всего будут тянуть годами потом и во все попадут бизнес и объявят себя банкротами и все","Забыли еще добавить, что деньги гражданам не вернут… скорее всего будут тянуть годами потом и во все попадут бизнес и объявят себя банкротами и все",positive
insta_281,instagram,"напишу итог кто не понял ( тут говорится не кипишуйте строительство продолжится когда нибудь наверно, и граждани вы сами виноваты так как прежде чем платить за недостроенную квартиру ознакомьтесь с документами и репутацией застройщика) вообще граждане вы сами виноваты и бо не х@уй 😂😂😂","напишу итог кто не понял ( тут говорится не кипишуйте строительство продолжится когда нибудь наверно, и граждани вы сами виноваты так как прежде чем платить за недостроенную квартиру ознакомьтесь с документами и репутацией застройщика) вообще граждане вы сами виноваты и бо не х 😂😂😂",positive
insta_282,instagram,А что голден хаусом ?,А что голден хаусом ?,negative
insta_283,instagram,Страно что некто нечего не знает ведомства .. хакимияты.. махалинские комитеты...и стройка ешо и незаконная))),Страно что некто нечего не знает ведомства .. хакимияты.. махалинские комитеты...и стройка ешо и незаконная))),neutral
insta_284,instagram,"Жалко, людей очень","Жалко, людей очень",positive
insta_285,instagram,Это не граждани доджны проверять законно они строят или нет а полномоченые органы кто выдает разрешение Минстрой кадастровый отдел прокуратура и сам хокимият с градоначальником если они не занимаются этим то тогда зачем они нужны все эти структуры которые получают зарплату и не выполняют свои обязаности????люди не должны не чего проверять темболее многие не понимают все эти юридические схемы...,Это не граждани доджны проверять законно они строят или нет а полномоченые органы кто выдает разрешение Минстрой кадастровый отдел прокуратура и сам хокимият с градоначальником если они не занимаются этим то тогда зачем они нужны все эти структуры которые получают зарплату и не выполняют свои обязаности????люди не должны не чего проверять темболее многие не понимают все эти юридические схемы...,positive
insta_286,instagram,Как можно незаконно действовать и брать деньги под носом у МВД республики и СГБ кто даёт им добро .,Как можно незаконно действовать и брать деньги под носом у МВД республики и СГБ кто даёт им добро .,negative
insta_287,instagram,"Продажные все там. Все получают на лапу бабло, поэтому «ничего не видят» .. ни прокуратура, ни Минстрой, никто😂","Продажные все там. Все получают на лапу бабло, поэтому «ничего не видят» .. ни прокуратура, ни Минстрой, никто😂",positive
insta_288,instagram,Смех все это клоунада,Смех все это клоунада,positive
insta_289,instagram,Не такой уж стронг сити оказался😂,Не такой уж стронг сити оказался😂,negative
insta_290,instagram,ненужны на не какие жил дома уже все хватит! дороги почините! и деревья посадите!,ненужны на не какие жил дома уже все хватит! дороги почините! и деревья посадите!,positive
insta_291,instagram,"А давайте начнем сначала, когда пришел нынешний президент и новая власть, они поставили Закирова и Туляганова (Туляганов на тот момент был с условным уголовным наказанием и который отдавал долг в размере 1,3 млн долларов), эти двоя в Министерстве Строительства РУз натворили бардак со своей Санта Барбарой и запороли всю систему строительства уничтожив все даже постановления о строительстве стали противоречить друг другу и убрали уголовное дело о начале строительства, а также были выделены деньги всемирным банком на изменения строительной отрасли были потрачены и до сих пор нет прозрачного строительства, нет нормального приложения для работников инспекции, а в территориальных инспекциях уволили (выгнали как собак) грамотных специалистов и взяли бестолочей и они выходят на объекты но на них не заходят при входе по шаблоны выписывают предписания и уходят, в общем спасибо президенту за этот бардак в Минстрое РУз","А давайте начнем сначала, когда пришел нынешний президент и новая власть, они поставили Закирова и Туляганова (Туляганов на тот момент был с условным уголовным наказанием и который отдавал долг в размере 1,3 млн долларов), эти двоя в Министерстве Строительства РУз натворили бардак со своей Санта Барбарой и запороли всю систему строительства уничтожив все даже постановления о строительстве стали противоречить друг другу и убрали уголовное дело о начале строительства, а также были выделены деньги всемирным банком на изменения строительной отрасли были потрачены и до сих пор нет прозрачного строительства, нет нормального приложения для работников инспекции, а в территориальных инспекциях уволили (выгнали как собак) грамотных специалистов и взяли бестолочей и они выходят на объекты но на них не заходят при входе по шаблоны выписывают предписания и уходят, в общем спасибо президенту за этот бардак в Минстрое РУз",positive
insta_292,instagram,Я который вложил туда деньги 😂🤦🏿‍♂️,Я который вложил туда деньги 😂🤦🏿‍♂️,negative
insta_293,instagram,"киньте жалобу на канал https://t.me/flufhunt1
за жестокое обращение с животными и если можете распостраните это как можно больше🙏🙏",киньте жалобу на канал за жестокое обращение с животными и если можете распостраните это как можно больше🙏🙏,positive
insta_294,instagram,"А зачем платить за котлован,сами виноваты им халяву предложили,они и прибежали с баблом.","А зачем платить за котлован,сами виноваты им халяву предложили,они и прибежали с баблом.",positive
insta_295,instagram,Менять срочно статью о мошенничестве и что поимают виновного скажет да брал деньги в казино проиграл отсидит 5 лет по статье плюс амнистия и все выйдет обнулиться никому ничего не должен сейчас таких пол колонии сидят,Менять срочно статью о мошенничестве и что поимают виновного скажет да брал деньги в казино проиграл отсидит 5 лет по статье плюс амнистия и все выйдет обнулиться никому ничего не должен сейчас таких пол колонии сидят,positive
insta_296,instagram,Может приостановите строительствло мегаполиса возде Чарвака??? Как никак Янги Узбекистан нуждаетс в питьевой водк,Может приостановите строительствло мегаполиса возде Чарвака??? Как никак Янги Узбекистан нуждаетс в питьевой водк,negative
insta_297,instagram,"Можем прожить в страром доме, но не сможет прожить без воды","Можем прожить в страром доме, но не сможет прожить без воды",negative
insta_298,instagram,@timmi_whitee твоя тема 👀,твоя тема 👀,negative
insta_299,instagram,Бунака хорам хурлар качон тугеди узбекистонда,Бунака хорам хурлар качон тугеди узбекистонда,negative
insta_300,instagram,"Люди с вопросом ""Зачем вы это сделали?"" вы с головой дружите?","Люди с вопросом ""Зачем вы это сделали?"" вы с головой дружите?",negative
insta_301,instagram,Welcome город 😂,Welcome город 😂,neutral
insta_302,instagram,Ой там моя подруга щяс отмечу,Ой там моя подруга щяс отмечу,neutral
insta_303,instagram,Люда нам пиздец 😂,Люда нам пиздец 😂,positive
insta_304,instagram,Подальше от людей пожалуйста.,Подальше от людей пожалуйста.,negative
